Supercluster,Cluster,ClusterGroup,Neuron,idid,Gene name,Driver,Sex,Raw score,Normalised score,,
X,876,29,VGlut-F-300246,15075,DvGlutMARCM-F1413_seg1,VGlut-Gal4,F,242504.47,0.7,,
X,876,29,VGlut-F-200042,15660,DvGlutMARCM-F072_seg1,VGlut-Gal4,F,245826.66,0.71,,
X,212,30,Trh-M-700003,3654,TPHMARCM-669M_seg1,Trh-Gal4,M,12015.64,1,,
X,212,30,Trh-M-500126,930,TPHMARCM-M001499_seg001,Trh-Gal4,M,8404.52,0.7,,
X,212,30,Trh-M-500181,2086,TPHMARCM-M001587_seg001,Trh-Gal4,M,8413.24,0.66,,
X,212,30,Trh-M-500155,2547,TPHMARCM-M001526_seg001,Trh-Gal4,M,8510.57,0.68,,
X,212,30,Trh-M-500145,2742,TPHMARCM-M001508_seg001,Trh-Gal4,M,8887.24,0.7,,
X,212,30,Trh-M-500150,2755,TPHMARCM-M001522_seg001,Trh-Gal4,M,8142.66,0.69,,
X,212,30,Trh-M-700040,2788,TPHMARCM-1013M_seg1,Trh-Gal4,M,8104.77,0.66,,
X,212,30,Trh-M-400053,2806,TPHMARCM-1035M_seg1,Trh-Gal4,M,7379.65,0.67,,
X,212,30,Trh-M-400100,2878,TPHMARCM-1123M_seg1,Trh-Gal4,M,8687.76,0.69,,
X,212,30,Trh-F-500070,10449,TPHMARCM-675F_seg1,Trh-Gal4,F,8191.86,0.67,,
X,212,30,Trh-F-700057,12412,TPHMARCM-1205F_seg1,Trh-Gal4,F,8400.15,0.69,,
X,212,30,Trh-F-500119,12437,TPHMARCM-1231F_seg1,Trh-Gal4,F,8187.89,0.7,,
X,212,30,Trh-F-500145,12480,TPHMARCM-1264F_seg1,Trh-Gal4,F,8141.52,0.68,,
X,212,30,Trh-F-500146,12481,TPHMARCM-1265F_seg1,Trh-Gal4,F,8649.07,0.71,,
X,212,30,Trh-F-500214,12585,TPHMARCM-F001379_seg001,Trh-Gal4,F,8526.67,0.72,,
X,212,30,Trh-F-500085,13254,TPHMARCM-741F_seg1,Trh-Gal4,F,8795.3,0.7,,
X,212,30,Trh-F-600040,13284,TPHMARCM-778F_seg1,Trh-Gal4,F,8779.72,0.72,,
X,212,30,Trh-F-600041,13288,TPHMARCM-779F_seg1,Trh-Gal4,F,8204.94,0.71,,
X,212,30,Trh-F-400001,13827,TPHMARCM-048F_seg1,Trh-Gal4,F,8173.98,0.66,,
X,212,30,Trh-F-400004,13830,TPHMARCM-051F_seg1,Trh-Gal4,F,8061.7,0.65,,
X,212,30,Trh-F-400029,13948,TPHMARCM-240F_seg1,Trh-Gal4,F,8738.99,0.71,,
X,212,30,Trh-F-400037,13985,TPHMARCM-275F_seg1,Trh-Gal4,F,8233.84,0.7,,
X,212,30,Trh-F-400041,14026,TPHMARCM-312F_seg1,Trh-Gal4,F,8387.44,0.66,,
X,212,30,Trh-F-400052,14140,TPHMARCM-552F_seg1,Trh-Gal4,F,8868.93,0.71,,
X,212,30,Trh-F-700037,14273,TPHMARCM-820F_seg2,Trh-Gal4,F,8249.54,0.66,,
X,805,30,Trh-F-500193,12560,TPHMARCM-1348F_seg1,Trh-Gal4,F,9851.68,1,,
X,805,30,Trh-M-500078,1323,TPHMARCM-993M_seg1,Trh-Gal4,M,5268.8,0.56,,
X,805,30,Trh-M-500204,2003,TPHMARCM-M001716_seg001,Trh-Gal4,M,5901.99,0.58,,
X,805,30,Trh-M-700035,3043,TPHMARCM-997M_seg1,Trh-Gal4,M,6274.79,0.59,,
X,805,30,Trh-F-500212,10454,TPHMARCM-F001378_seg001,Trh-Gal4,F,6604.18,0.57,,
X,805,30,Trh-F-500115,12410,TPHMARCM-1203F_seg1,Trh-Gal4,F,6712.99,0.67,,
X,805,30,Trh-F-500118,12436,TPHMARCM-1230F_seg1,Trh-Gal4,F,6665.33,0.7,,
X,805,30,Trh-F-500208,12581,TPHMARCM-F001376_seg001,Trh-Gal4,F,6572.29,0.67,,
X,805,30,Trh-F-400091,12687,TPHMARCM-1097F_seg1,Trh-Gal4,F,7149.88,0.67,,
X,805,30,Trh-F-400032,13967,TPHMARCM-257F_seg1,Trh-Gal4,F,6877.42,0.62,,
X,805,30,Trh-F-400034,13970,TPHMARCM-260F_seg1,Trh-Gal4,F,6335.26,0.62,,
X,805,30,Trh-F-400035,13971,TPHMARCM-261F_seg1,Trh-Gal4,F,6406.08,0.62,,
X,805,30,Trh-F-500023,13972,TPHMARCM-262F_seg1,Trh-Gal4,F,6414.36,0.55,,
X,805,30,Trh-F-500094,14250,TPHMARCM-801F_seg1,Trh-Gal4,F,6571.35,0.57,,
X,805,30,Trh-F-700042,14296,TPHMARCM-836F_seg2,Trh-Gal4,F,4770.81,0.58,,
X,250,31,Gad1-F-700054,4087,GadMARCM-F000675_seg001,Gad1-Gal4,F,14931.28,1,,
X,250,31,fru-M-100162,532,FruMARCM-M001651_seg001,fru-Gal4,M,10257.93,0.71,,
X,250,31,5-HT1B-M-100003,1325,5HT1bMARCM-M000059_seg001,5-HT1B-Gal4,M,10012.01,0.71,,
X,250,31,5-HT1B-M-100002,2518,5HT1bMARCM-M000058_seg003,5-HT1B-Gal4,M,10018.39,0.66,,
X,250,31,5-HT1B-M-200003,2541,5HT1bMARCM-M000080_seg001,5-HT1B-Gal4,M,10403.14,0.66,,
X,250,31,Cha-F-400239,3867,ChaMARCM-F001534_seg002,Cha-Gal4,F,9596.52,0.7,,
X,250,31,Cha-F-300189,5276,ChaMARCM-F000670_seg001,Cha-Gal4,F,9414.19,0.68,,
X,250,31,Cha-F-200178,5576,ChaMARCM-F000872_seg003,Cha-Gal4,F,9125.75,0.66,,
X,250,31,Cha-F-300130,7594,ChaMARCM-F000446_seg001,Cha-Gal4,F,10044.53,0.67,,
X,250,31,Cha-F-300141,7726,ChaMARCM-F000538_seg001,Cha-Gal4,F,10851.9,0.67,,
X,250,31,Gad1-F-500031,10515,GadMARCM-F000158_seg003,Gad1-Gal4,F,9678.08,0.66,,
X,250,31,Cha-F-500002,11579,ChaMARCM-F000015_seg001,Cha-Gal4,F,9992.34,0.71,,
X,250,31,VGlut-F-000299,14410,DvGlutMARCM-F1090_seg1,VGlut-Gal4,F,10611.24,0.65,,
X,572,31,VGlut-F-000521,8882,DvGlutMARCM-F003463_seg001,VGlut-Gal4,F,34611.87,1,,
X,572,31,fru-M-700111,692,FruMARCM-M001895_seg002,fru-Gal4,M,13286.88,0.58,,
X,572,31,Trh-M-600043,3000,TPHMARCM-943M_seg1,Trh-Gal4,M,13061.17,0.53,,
X,572,31,Gad1-F-800070,4010,GadMARCM-F000624_seg002,Gad1-Gal4,F,26297.51,0.74,,
X,572,31,Gad1-F-800080,4048,GadMARCM-F000648_seg002,Gad1-Gal4,F,21793.72,0.66,,
X,572,31,Gad1-F-800085,4089,GadMARCM-F000677_seg001,Gad1-Gal4,F,23815.82,0.69,,
X,572,31,Cha-F-000314,4245,ChaMARCM-F001330_seg001,Cha-Gal4,F,24360.28,0.67,,
X,572,31,Cha-F-200341,4308,ChaMARCM-F001372_seg001,Cha-Gal4,F,21051.77,0.59,,
X,572,31,Cha-F-700181,4450,ChaMARCM-F001492_seg001,Cha-Gal4,F,18649.85,0.65,,
X,572,31,Cha-F-000171,4946,ChaMARCM-F001049_seg001,Cha-Gal4,F,12431.39,0.56,,
X,572,31,Cha-F-000175,4951,ChaMARCM-F001051_seg004,Cha-Gal4,F,24197.44,0.6,,
X,572,31,Cha-F-800028,5378,ChaMARCM-F000743_seg001,Cha-Gal4,F,23910.51,0.69,,
X,572,31,Cha-F-500127,7098,ChaMARCM-F000574_seg002,Cha-Gal4,F,20062.99,0.66,,
X,572,31,Cha-F-400125,7119,ChaMARCM-F000591_seg002,Cha-Gal4,F,18515.76,0.63,,
X,572,31,Cha-F-400092,7250,ChaMARCM-F000422_seg001,Cha-Gal4,F,15140.97,0.49,,
X,572,31,Cha-F-800014,7531,ChaMARCM-F000379_seg001,Cha-Gal4,F,24648.36,0.74,,
X,572,31,Cha-F-800024,7657,ChaMARCM-F000488_seg001,Cha-Gal4,F,24594.31,0.69,,
X,572,31,Cha-F-500114,7735,ChaMARCM-F000543_seg001,Cha-Gal4,F,18298.73,0.62,,
X,572,31,VGlut-F-500728,7959,DvGlutMARCM-F003789_seg001,VGlut-Gal4,F,26078.29,0.72,,
X,572,31,Cha-F-400038,8195,ChaMARCM-F000206_seg001,Cha-Gal4,F,17017.48,0.58,,
X,572,31,VGlut-F-600528,9335,DvGlutMARCM-F003170_seg002,VGlut-Gal4,F,19647.73,0.67,,
X,572,31,npf-F-500001,9433,npfMARCM-F000022_seg001,npf-GAL4,F,21380.77,0.66,,
X,572,31,npf-F-500007,9442,npfMARCM-F000032_seg001,npf-GAL4,F,15861.25,0.57,,
X,572,31,npf-F-400003,9445,npfMARCM-F000035_seg001,npf-GAL4,F,20956.61,0.69,,
X,572,31,npf-F-300015,9453,npfMARCM-F000041_seg002,npf-GAL4,F,20997.21,0.67,,
X,572,31,npf-F-300016,9454,npfMARCM-F000041_seg003,npf-GAL4,F,19961.87,0.66,,
X,572,31,Gad1-F-700013,10636,GadMARCM-F000135_seg003,Gad1-Gal4,F,11129.91,0.52,,
X,572,31,Gad1-F-800019,11309,GadMARCM-F000282_seg001,Gad1-Gal4,F,16488.6,0.59,,
X,572,31,Trh-F-000052,12594,TPHMARCM-F001390_seg001,Trh-Gal4,F,11234.62,0.5,,
X,572,31,Trh-F-900023,13299,TPHMARCM-781F_seg2,Trh-Gal4,F,9581.18,0.46,,
X,572,31,VGlut-F-100085,14328,DvGlutMARCM-F1011_seg1,VGlut-Gal4,F,15576.33,0.57,,
X,572,31,VGlut-F-000250,14738,DvGlutMARCM-F996_seg1,VGlut-Gal4,F,26014.95,0.7,,
X,572,31,VGlut-F-200213,14816,DvGlutMARCM-F1161_seg1,VGlut-Gal4,F,26080.11,0.7,,
X,572,31,VGlut-F-100152,15076,DvGlutMARCM-F1414_seg1,VGlut-Gal4,F,24475.67,0.71,,
X,572,31,VGlut-F-200279,15119,DvGlutMARCM-F1452_seg1,VGlut-Gal4,F,24092.42,0.73,,
X,572,31,VGlut-F-100001,15635,DvGlutMARCM-F048_seg1,VGlut-Gal4,F,23364.94,0.72,,
X,572,31,VGlut-F-000148,16168,DvGlutMARCM-F549_seg1,VGlut-Gal4,F,19835.33,0.64,,
X,300,32,fru-F-500206,4546,FruMARCM-F001656_seg001,fru-Gal4,F,12220.64,1,,
X,300,32,fru-M-500249,395,FruMARCM-M002627_seg001,fru-Gal4,M,8636.05,0.68,,
X,300,32,fru-M-500064,1370,FruMARCM-M000879_seg001,fru-Gal4,M,8862.93,0.64,,
X,300,32,fru-M-300101,1453,FruMARCM-M001019_seg001,fru-Gal4,M,8721.23,0.67,,
X,300,32,fru-F-000072,4493,FruMARCM-F001543_seg001,fru-Gal4,F,8723.35,0.71,,
X,300,32,fru-F-500192,6383,FruMARCM-F001520_seg001,fru-Gal4,F,9146.7,0.73,,
X,300,32,fru-F-600051,7306,FruMARCM-F000946_seg001,fru-Gal4,F,7737.39,0.58,,
X,300,32,fru-F-600056,7311,FruMARCM-F000951_seg001,fru-Gal4,F,8379.21,0.6,,
X,300,32,fru-F-500107,7761,FruMARCM-F000661_seg003,fru-Gal4,F,7903.96,0.66,,
X,300,32,fru-F-800021,7836,FruMARCM-F000737_seg001,fru-Gal4,F,8724.72,0.65,,
X,300,32,fru-F-500149,7849,FruMARCM-F000758_seg001,fru-Gal4,F,8529.33,0.63,,
X,300,32,fru-F-600026,9945,FruMARCM-F000530_seg001,fru-Gal4,F,9083.42,0.69,,
X,300,32,fru-X-400002,11553,FruMARCM-X000024_seg001,fru-Gal4,F,8648.59,0.66,,
X,321,33,Cha-F-600151,4871,ChaMARCM-F000993_seg001,Cha-Gal4,F,76820.35,1,,
X,321,33,Gad1-F-000070,4066,GadMARCM-F000661_seg001,Gad1-Gal4,F,31820.6,0.54,,
X,321,33,Cha-F-000321,4314,ChaMARCM-F001377_seg002,Cha-Gal4,F,33644.03,0.53,,
X,321,33,Cha-F-800062,5210,ChaMARCM-F001244_seg001,Cha-Gal4,F,47054.88,0.59,,
X,321,33,Cha-F-100093,5452,ChaMARCM-F000789_seg002,Cha-Gal4,F,37222.96,0.53,,
X,321,33,Cha-F-200001,6135,ChaMARCM-F000004_seg002,Cha-Gal4,F,36299.48,0.59,,
X,321,33,Cha-F-200117,7108,ChaMARCM-F000582_seg001,Cha-Gal4,F,24831.32,0.42,,
X,321,33,Cha-F-400142,7188,ChaMARCM-F000638_seg001,Cha-Gal4,F,36022.92,0.59,,
X,321,33,Cha-F-200091,7647,ChaMARCM-F000479_seg001,Cha-Gal4,F,49128.13,0.64,,
X,321,33,Gad1-F-100033,9491,GadMARCM-F000384_seg001,Gad1-Gal4,F,48998.82,0.66,,
X,321,33,Gad1-F-300035,10563,GadMARCM-F000086_seg003,Gad1-Gal4,F,41674.58,0.5,,
X,321,33,Gad1-F-000030,11410,GadMARCM-F000354_seg003,Gad1-Gal4,F,33668.53,0.56,,
X,321,33,Cha-F-400008,11593,ChaMARCM-F000024_seg001,Cha-Gal4,F,48369.91,0.69,,
X,829,34,VGlut-F-000436,13025,DvGlutMARCM-F2050_seg1,VGlut-Gal4,F,23097.36,1,,
X,829,34,fru-M-400115,1005,FruMARCM-M001185_seg001,fru-Gal4,M,14210.66,0.45,,
X,829,34,fru-M-100127,1163,FruMARCM-M001350_seg001,fru-Gal4,M,13241.86,0.46,,
X,829,34,Cha-F-100112,5650,ChaMARCM-F000924_seg003,Cha-Gal4,F,14335.86,0.56,,
X,829,34,VGlut-F-900117,6746,DvGlutMARCM-F003951_seg001,VGlut-Gal4,F,16567.93,0.71,,
X,829,34,VGlut-F-000638,6963,DvGlutMARCM-F004112_seg001,VGlut-Gal4,F,16869.73,0.73,,
X,829,34,VGlut-F-000477,11089,DvGlutMARCM-F002962_seg001,VGlut-Gal4,F,17340.27,0.73,,
X,829,34,VGlut-F-000283,14393,DvGlutMARCM-F1074_seg1,VGlut-Gal4,F,16695.38,0.72,,
X,829,34,VGlut-F-100119,14858,DvGlutMARCM-F1205_seg1,VGlut-Gal4,F,16571.76,0.71,,
X,829,34,VGlut-F-100187,15385,DvGlutMARCM-F1742_seg1,VGlut-Gal4,F,17117.61,0.74,,
X,829,34,VGlut-F-500000,15594,DvGlutMARCM-F011_seg1,VGlut-Gal4,F,17452.2,0.74,,
X,998,35,VGlut-F-100009,15761,DvGlutMARCM-F168_seg1,VGlut-Gal4,F,51912.11,1,,
X,998,35,fru-M-600094,48,FruMARCM-M002241_seg001,fru-Gal4,M,33515.44,0.58,,
X,998,35,fru-M-300124,971,FruMARCM-M001146_seg001,fru-Gal4,M,30902.63,0.52,,
X,998,35,fru-M-100125,1159,FruMARCM-M001347_seg003,fru-Gal4,M,33712.16,0.63,,
X,998,35,fru-F-600103,4593,FruMARCM-F001710_seg001,fru-Gal4,F,35515.96,0.6,,
X,998,35,VGlut-F-700565,5750,DvGlutMARCM-F004455_seg002,VGlut-Gal4,F,23702.19,0.48,,
X,998,35,VGlut-F-500847,5759,DvGlutMARCM-F004463_seg001,VGlut-Gal4,F,35013.83,0.66,,
X,998,35,VGlut-F-900129,6640,DvGlutMARCM-F004388_seg001,VGlut-Gal4,F,28749.48,0.61,,
X,998,35,VGlut-F-500744,6742,DvGlutMARCM-F003947_seg001,VGlut-Gal4,F,35633.78,0.69,,
X,998,35,VGlut-F-600713,6785,DvGlutMARCM-F003980_seg001,VGlut-Gal4,F,29015.94,0.62,,
X,998,35,VGlut-F-600739,6880,DvGlutMARCM-F004038_seg005,VGlut-Gal4,F,33862.95,0.62,,
X,998,35,VGlut-F-600773,7064,DvGlutMARCM-F004193_seg001,VGlut-Gal4,F,33315.35,0.55,,
X,998,35,VGlut-F-700266,8500,DvGlutMARCM-F003083_seg001,VGlut-Gal4,F,36013.79,0.71,,
X,998,35,VGlut-F-700284,8521,DvGlutMARCM-F003100_seg001,VGlut-Gal4,F,37174.25,0.69,,
X,998,35,VGlut-F-600516,8548,DvGlutMARCM-F003119_seg001,VGlut-Gal4,F,33904.82,0.67,,
X,998,35,VGlut-F-600598,9045,DvGlutMARCM-F003368_seg001,VGlut-Gal4,F,36810.07,0.71,,
X,998,35,VGlut-F-500603,9384,DvGlutMARCM-F003214_seg001,VGlut-Gal4,F,31936.67,0.62,,
X,998,35,Gad1-F-300038,10566,GadMARCM-F000089_seg001,Gad1-Gal4,F,34963.07,0.59,,
X,998,35,VGlut-F-400241,10756,DvGlutMARCM-F843_seg1,VGlut-Gal4,F,36508.69,0.72,,
X,998,35,VGlut-F-500507,11160,DvGlutMARCM-F003011_seg002,VGlut-Gal4,F,34185.95,0.68,,
X,998,35,Cha-F-500001,11578,ChaMARCM-F000014_seg002,Cha-Gal4,F,32797.47,0.55,,
X,998,35,VGlut-F-300442,11720,DvGlutMARCM-F002293_seg001,VGlut-Gal4,F,29572.88,0.63,,
X,998,35,VGlut-F-600228,11830,DvGlutMARCM-F002389_seg001,VGlut-Gal4,F,35316.88,0.68,,
X,998,35,VGlut-F-400535,11913,DvGlutMARCM-F002448_seg002,VGlut-Gal4,F,35255.71,0.71,,
X,998,35,VGlut-F-500378,11922,DvGlutMARCM-F002457_seg001,VGlut-Gal4,F,33907.02,0.67,,
X,998,35,VGlut-F-500269,12787,DvGlutMARCM-F1835_seg1,VGlut-Gal4,F,33894.88,0.65,,
X,998,35,VGlut-F-600109,12932,DvGlutMARCM-F1970_seg3,VGlut-Gal4,F,39852.75,0.75,,
X,998,35,VGlut-F-400166,14419,DvGlutMARCM-F713_seg2,VGlut-Gal4,F,30350.62,0.66,,
X,998,35,VGlut-F-500113,14530,DvGlutMARCM-F800-x2_seg1,VGlut-Gal4,F,34379.9,0.68,,
X,998,35,VGlut-F-600064,15118,DvGlutMARCM-F1451_seg2,VGlut-Gal4,F,32144.04,0.57,,
X,998,35,VGlut-F-600069,15148,DvGlutMARCM-F1483_seg1,VGlut-Gal4,F,32376.26,0.61,,
X,998,35,VGlut-F-600072,15151,DvGlutMARCM-F1484_seg2,VGlut-Gal4,F,38163.03,0.72,,
X,998,35,VGlut-F-000366,15187,DvGlutMARCM-F1517_seg1,VGlut-Gal4,F,32455.36,0.64,,
X,998,35,VGlut-F-600078,15267,DvGlutMARCM-F1589_seg1,VGlut-Gal4,F,37497.69,0.71,,
X,998,35,VGlut-F-600081,15296,DvGlutMARCM-F1629_seg1,VGlut-Gal4,F,27557.28,0.56,,
X,998,35,VGlut-F-500255,15408,DvGlutMARCM-F1766_seg1,VGlut-Gal4,F,35463.73,0.67,,
X,998,35,VGlut-F-700009,15737,DvGlutMARCM-F148_seg1,VGlut-Gal4,F,36974.5,0.72,,
X,1038,36,VGlut-F-000111,16102,DvGlutMARCM-F485-x2_seg2,VGlut-Gal4,F,77150.64,1,,
X,1038,36,Trh-M-100027,3420,TPHMARCM-107M_seg1,Trh-Gal4,M,27312.89,0.46,,
X,1038,36,Cha-F-000329,4131,ChaMARCM-F001392_seg001,Cha-Gal4,F,31679.55,0.48,,
X,1038,36,Cha-F-200137,5311,ChaMARCM-F000692_seg002,Cha-Gal4,F,33713.36,0.49,,
X,1038,36,Cha-F-400172,5396,ChaMARCM-F000754_seg002,Cha-Gal4,F,37107.01,0.55,,
X,1038,36,Cha-F-300228,5497,ChaMARCM-F000817_seg003,Cha-Gal4,F,38408.23,0.51,,
X,1038,36,Cha-F-600041,7527,ChaMARCM-F000376_seg003,Cha-Gal4,F,35584.22,0.49,,
X,1038,36,Cha-F-700036,8121,ChaMARCM-F000170_seg001,Cha-Gal4,F,18550.37,0.34,,
X,1038,36,Cha-F-500071,8291,ChaMARCM-F000264_seg002,Cha-Gal4,F,43467.47,0.57,,
X,1038,36,VGlut-F-000558,8857,DvGlutMARCM-F003646_seg002,VGlut-Gal4,F,36447.62,0.58,,
X,1038,36,Gad1-F-300113,9580,GadMARCM-F000450_seg002,Gad1-Gal4,F,51634.19,0.69,,
X,1038,36,Cha-F-400011,10076,ChaMARCM-F000036_seg001,Cha-Gal4,F,41616.99,0.59,,
X,1038,36,VGlut-F-100199,12766,DvGlutMARCM-F1820_seg1,VGlut-Gal4,F,36569.83,0.52,,
X,1038,36,VGlut-F-100125,14894,DvGlutMARCM-F1238_seg1,VGlut-Gal4,F,42005.16,0.53,,
X,1038,36,VGlut-F-000328,14999,DvGlutMARCM-F1339_seg1,VGlut-Gal4,F,43036.58,0.55,,
X,1038,36,VGlut-F-800030,15107,DvGlutMARCM-F1441_seg1,VGlut-Gal4,F,32235.59,0.47,,
X,1049,37,VGlut-F-000177,16208,DvGlutMARCM-F587-X2_seg2,VGlut-Gal4,F,54133.01,1,,
X,1049,37,Cha-F-000347,4369,ChaMARCM-F001425_seg001,Cha-Gal4,F,19078.38,0.41,,
X,1049,37,Cha-F-200200,4867,ChaMARCM-F000988_seg001,Cha-Gal4,F,37025.15,0.69,,
X,1049,37,Cha-F-200242,5136,ChaMARCM-F001187_seg001,Cha-Gal4,F,37113.66,0.7,,
X,1049,37,VGlut-F-000340,15017,DvGlutMARCM-F1358_seg1,VGlut-Gal4,F,39935.32,0.71,,
